"OBWOD","REJ","N_ADRESY","CLC_area","UA_area","BDOT_area"
"6807606","680760",101,99790.6915048994,93262.0107239751,75950.7791425586
"6807607","680760",211,111186.231200422,153059.225850577,140175.868574112
"6807711","680771",65,62785.7664774004,70262.5522247745,41581.5801891764
"6807712","680771",25,11356.6484374478,11356.6484374478,8498.79993122821
"6807713","680771",81,49457.5196872614,43724.5889393989,49151.5941469113
"6807714","680771",256,207671.795278477,110514.385472393,126435.867362746
"6807715","680771",48,17924.5709458441,16507.9099807311,11113.5084237673
"6807721","680772",205,241337.25026275,211739.143355254,149489.436334913
"6807722","680772",69,55628.144212951,20517.0800231106,37513.8689607188
"6807723","680772",90,82113.6662131759,63700.7220477994,57040.5303812372
"6807724","680772",134,66567.2099581212,60752.3157573479,75745.1050498551
"6807811","680781",126,235930.1984137,71823.9499888326,69022.5616291907
"6807812","680781",87,100695.581562325,49533.8900429866,54419.8831019521
"6807813","680781",214,233306.404687539,180633.101901883,167101.232636679
"6807814","680781",183,336057.109707836,135477.803661738,185521.29763468
"6807821","680782",161,121403.97374993,111726.231422093,100078.42590332
"6807822","680782",549,168488.319020673,196201.260883316,251170.547192526
"6807823","680782",151,157532.827650916,134828.092173014,114279.718734393
"6807824","680782",306,139018.541536359,116616.645477817,120138.103557484
"6807825","680782",335,185571.348521871,160017.924743323,181271.980821565
"6807901","680790",70,141351.744802853,111750.379296707,84400.917662821
"6807902","680790",154,210584.202782908,176582.818933104,159569.238891016
"6808011","680801",196,188825.408210401,56509.0378696561,80875.2282981677
"6808012","680801",103,111446.857059213,105265.193567657,72878.0911951428
"6808013","680801",11,19116.5031249151,18471.6913096206,15086.3283576043
"6808014","680801",79,227.739866072312,18202.7780874186,23545.6357065032
"6808021","680802",113,195480.825639263,126830.00514783,80763.2596476203
"6808022","680802",98,140817.824635029,124851.419957863,103149.737300198
"6808023","680802",145,172280.22750017,140220.383087479,99378.3712550666
"6808024","680802",261,78985.9294347009,120852.277427542,142128.875177885
"6808025","680802",79,252118.289507801,130715.184309227,76745.0393087908
"6808026","680802",183,15554.7515423868,33344.9513527466,82334.0576283634
"6808111","680811",244,199422.824740374,195490.429287773,201397.055726263
"6808112","680811",98,55710.5169659019,116874.992094761,73278.9865593663
"6808113","680811",103,91768.4791519158,127303.111368722,101078.069403466
"6808121","680812",86,67878.9982333318,78208.4722592802,62559.5899406445
"6808122","680812",191,136102.656126916,91515.9754831079,113284.469161309
"6808123","680812",98,27350.4289740026,24632.585875757,42414.8195840637
"6808124","680812",125,214379.033697786,65415.2613520454,107856.926506039
"6808125","680812",248,342947.958820198,201648.917133094,172681.924996302
"6808126","680812",133,61665.2628209768,57639.4117205599,108132.500892703
"6808201","680820",131,63625.1197052356,149898.985204432,197670.186590414
"6808202","680820",123,205351.991999977,189547.143541093,140333.549167311
"6808203","680820",191,285033.378606329,253703.058052123,235936.008206184
"6808403","680840",111,45534.271001874,143176.368171195,150695.979626058
"6808502","680850",113,220911.158523714,186820.24359168,125240.526097814
"6808503","680850",138,82515.6780662779,166404.256859344,147313.625512175
"6808504","680850",83,212668.69528524,144637.803783978,87883.8583311464
"6808611","680861",201,48965.9570939693,94917.1755663695,194480.099653482
"6808612","680861",202,145824.554024063,108467.286726627,125638.750305759
"6808613","680861",66,184915.968332443,158117.738749306,81464.8978345492
"6808621","680862",317,364470.445654238,265739.257900206,283179.953703084
"6808622","680862",96,129183.317367233,157706.490897192,108935.077888725
"6808623","680862",134,179109.808044323,155929.235290162,110155.407227455
"6808624","680862",188,252880.128794879,177695.3833339,154545.327931726
"6808625","680862",90,253696.336226426,135623.824823346,101848.164735042
"6808801","680880",166,435368.921160189,260494.804957627,164728.846875193
"6808802","680880",144,248724.965883084,200432.971501291,140101.555913247
"6808905","680890",76,19255.4213824505,221671.465350294,122138.467411715
"6809001","680900",19,75793.9435226326,44329.7629984678,32012.8637703747
"6809002","680900",40,329340.15697204,92575.8505250955,47218.1865904399
"6809101","680910",495,489884.793022834,287482.187779381,321755.092349036
"6809102","680910",187,137029.417286817,191025.920167822,153832.480509662
"6809103","680910",360,287514.136298941,205956.750283078,206177.272231877
"6809104","680910",453,170040.949414494,239199.686339455,336891.275622196
"6809105","680910",79,12207.4718672205,49598.9560195607,62358.9311190162
"6809107","680910",154,298348.591908145,161670.391872893,155238.896279904
"6809108","680910",87,189411.759208096,100925.996733337,106072.713095355
"6809203","680920",112,265220.442727625,282541.211156791,225617.426234082
"6809207","680920",62,254274.491999408,110700.752262915,88294.8672000155
"6809402","680940",66,113140.493430257,107203.298146693,80217.5787300533
"6809403","680940",19,109725.503715584,45378.3909173233,18315.1140706278
"6809404","680940",82,126999.7046229,59241.495908977,76229.9194822844
"6809405","680940",17,59902.8908336163,44331.2162768483,35708.7643369344
"6809406","680940",21,869.25304241851,60247.8719263563,39852.5203499876
"6809501","680950",425,288782.094651497,142549.925563191,246988.633615245
"6809502","680950",60,2037.17045374727,93973.2895636548,57127.146317711
"6809503","680950",288,281356.957356583,177622.829279618,192988.152253421
"6809504","680950",87,186393.228864815,113314.985219693,122158.26785999
"6809505","680950",435,406980.472090121,360526.004334559,394619.207412088
"6809506","680950",68,237508.198242575,34418.8298510317,33384.6094853512
"6809611","680961",213,258525.044821566,181096.501569694,177625.845019384
"6809612","680961",199,168141.397161655,182503.437229769,168742.825391786
"6809613","680961",189,87075.0435300478,118021.282324269,177302.147954396
"6809614","680961",319,305936.164186576,170547.179655945,258488.418744938
"6809615","680961",382,340257.126784118,235078.264147802,281903.431627148
"6809621","680962",249,361796.212544746,279318.3184941,251513.633180865
"6809622","680962",363,509242.682402098,397524.675983152,326928.955077943
"6809623","680962",187,210750.926652426,147573.831256058,146788.053055963
"6809624","680962",249,331084.598021548,206177.500227073,219539.7122534
"6809625","680962",425,314995.291193094,355041.256174188,373003.833564966
"6809626","680962",15,2332.5177807021,21428.3724716015,17794.3842801964
"6809627","680962",212,265210.41999038,186294.017123211,182638.250701735
"6809631","680963",538,320170.65805132,265997.142103204,346242.219626575
"6809632","680963",282,256739.871893008,209253.961891266,202895.196362347
"6809634","680963",160,274819.260497674,250533.380988932,197579.103578053
"6809701","680970",92,394962.942522198,117039.582619095,130599.053627769
"6809702","680970",113,42416.8516578451,71140.5141228119,58694.1925697484
"6809703","680970",492,184452.593119815,309366.257239906,354487.742081777
"6809704","680970",206,323724.416974675,249873.042212721,195601.884401109
"6809801","680980",195,256853.845323262,198070.168526607,181291.413515637
"6809802","680980",60,177197.456096705,111240.134438635,89958.9427525848
"6809803","680980",39,128360.16087306,49024.5051172145,34337.8675461599
"6809804","680980",41,37734.1929496117,34209.2235719002,52048.8584216125
"6809805","680980",78,94630.1847173199,118319.454243464,120770.099642745
"6809904","680990",266,369672.050574567,343378.549904898,419781.951394684
"6810001","681000",401,298300.045111577,288809.822030015,289311.504441419
"6810002","681000",490,38277.2688542617,300600.002783067,294193.963690683
"6810101","681010",285,273584.041105461,311171.983995145,207169.403203678
"6810103","681010",71,243934.886201665,133175.749894051,116463.167999913
"6810201","681020",60,259734.977455422,178475.736819366,123006.461649981
"6813904","681390",287,508730.520939548,396012.539309308,336759.915462128
"6813905","681390",82,66297.7734700745,125639.635567211,133112.167000026
"6813906","681390",102,260248.530556114,283786.583989336,207786.881938224
"6814001","681400",85,288884.871365166,324694.394644328,168777.52015002
"6814101","681410",70,187950.128476541,128143.129602772,99991.6332389609
"6814102","681410",134,379900.420737464,237490.83253644,157640.066569162
"6814201","681420",120,263445.458900555,308482.230567912,194781.96824578
"6814202","681420",66,258850.74369963,249748.855207272,113567.928648023
"6814203","681420",76,301175.978007085,205899.023377526,108818.838159472
"6814204","681420",74,333801.229338061,250817.314114962,164567.536731857
"6814205","681420",47,219524.405139164,175411.10445273,105753.244814998
"6814206","681420",18,1194.94180323556,70164.4777893154,49186.5473179244
"6816201","681620",86,94274.4500598395,93547.2496274678,64975.890028637
"6816202","681620",625,302519.276719816,207939.608117788,294164.368616993
"6816203","681620",301,423140.83331684,265814.421011826,213716.71252722
"6816204","681620",127,134916.126450201,78480.47899412,104982.668360963
"6816205","681620",189,140368.657088742,227646.352784429,186440.396648451
"6816206","681620",145,176936.486168003,180276.398512568,133852.592193139
"6816207","681620",152,239143.851986548,229196.120524478,151610.168861115
"6816301","681630",298,83087.3577623507,195051.872350532,199453.656302226
"6816302","681630",192,55350.1860010996,184589.49572211,190092.256430922
"6816303","681630",369,222797.801072702,236286.342277348,254780.522742708
"6816304","681630",111,67200.4476726986,87224.4705702912,74274.727314771
"6816401","681640",188,364603.872708739,251122.910613199,169286.041750302
"6816402","681640",119,400606.221193396,162142.971238374,116558.879158129
"6816403","681640",145,145715.86648824,143522.089740185,110124.892608033
"6816404","681640",234,208057.070541476,197299.213911423,192592.453381386
"6816405","681640",96,215885.310945094,173804.357163802,134846.808795858
"6816407","681640",264,11335.971004675,216255.84719738,175222.200993981
"6816501","681650",292,283365.582289139,214566.12702119,160212.933300034
"6816502","681650",216,340040.544055171,255070.104246708,174029.854882366
"6816601","681660",1,6012.16176407598,20905.3510869822,12394.4161585658
"6816603","681660",246,365901.346968314,227586.236941148,204785.661121355
"6816604","681660",262,265623.343545365,230545.816272525,202911.285843332
"6816701","681670",177,210111.793043692,147946.746793517,157868.074885118
"6816702","681670",230,464424.077363705,186240.183278479,198815.648137078
"6816703","681670",146,446645.046451695,98853.535161138,111155.941090626
"6816704","681670",102,123305.933598422,85650.1195950394,85121.3073405005
"6816705","681670",36,58225.6159371939,49503.7376501354,39090.1033467135
"6816706","681670",4,9793.81937496364,4898.70617040247,5908.52014310611
"6816801","681680",107,6743.08208074915,114615.201779281,105625.681850607
"6816803","681680",277,185147.173050531,276826.272973689,222166.301035155
"6816804","681680",158,86200.7417822275,94004.6026961871,91979.6622740309
"6816901","681690",228,152520.129529675,229381.683406603,175394.911989482
"6816902","681690",121,124994.069127115,165809.423380076,95370.4084105245
"6816903","681690",228,97411.575623984,218615.804273935,192520.959489255
"6816904","681690",108,118187.626014678,116084.749203715,93673.5072978493
"6816905","681690",6,664.114635149017,23408.9347546277,6664.59963926463
"6817001","681700",8,21885.1825563414,1807.60744238738,18946.889250015
"6817002","681700",4,16334.2662495088,7203.59704709454,6968.23584174666
"6817003","681700",242,235382.598479609,117108.174475573,104580.300832998
"6817005","681700",34,13918.6430037271,87222.4444755362,60342.5248613388
"6817101","681710",125,265978.051589245,174435.144681084,128548.094763628
"6817104","681710",271,282324.472150622,305369.189230376,225352.736352883
"6817105","681710",92,156690.563695196,144161.879418417,94155.1199354944
"6817301","681730",79,464059.191439512,205417.715391388,187329.392066628
"6817302","681730",83,400941.226981946,227103.446142103,157238.335843216
"6817405","681740",204,8269.58270894364,338205.069593389,308860.373704212
"6817406","681740",46,119470.486997382,109961.995931392,77046.1606387864
"6817501","681750",87,261766.488202237,236393.49865471,189238.75583944
"6817601","681760",98,252928.334491609,48394.4901737536,77371.2711018863
"6817602","681760",34,239049.369529287,72218.4684934416,52876.0930486518
"6817603","681760",74,101576.788652191,132102.811493669,109092.405771746
"6817702","681770",117,217725.136489083,104422.839407107,135492.858469378
"6817703","681770",17,118194.86069461,3812.1278027771,15147.0296501845
"6817801","681780",70,298643.698381765,186064.35090144,168124.895758649
"6817802","681780",88,150842.24568264,163902.555820268,160289.182881246
"6817803","681780",154,183297.041508593,238765.63621751,225602.999686265
"6817804","681780",117,133792.613998829,203178.932294884,183163.477058015
"6817903","681790",37,18023.324076954,154097.508540717,83816.2592331499
"6818011","681801",96,448224.907610378,172920.805366977,93981.3172518993
"6818012","681801",66,88861.2893478456,46665.7898669747,48329.2174957341
"6818013","681801",76,55168.7778122579,49160.1862133814,46825.9898901172
"6818014","681801",50,47133.1988472082,51441.5530392407,50204.1537700404
"6818021","681802",91,128687.956875254,83562.6894142859,70619.8873015959
"6818022","681802",122,283156.272611089,171343.170444688,140569.612547781
"6818023","681802",134,126029.144580589,158860.491138548,143341.5990135
"6818024","681802",73,117162.462626407,44103.7137720421,58029.2354071472
"6818101","681810",62,63519.811201863,97413.7982744455,90531.5415482344
"6818102","681810",29,33607.5090414463,33006.0438149586,19817.2799097778
"6818103","681810",107,41780.1930945264,220201.023378484,133226.250415388
"6818104","681810",144,449638.330705341,208092.547845564,158170.025409098
"6818303","681830",104,269980.301872057,83531.259425955,146210.827803732
"6818304","681830",49,271626.30490881,69646.9031779559,82248.9079500011
